metaanalysisid,Descr,Value
8782,AIC (smaller is better),1690.4
8782,AICC (smaller is better),1692.4
8782,BIC (smaller is better),1701.9
8783,-2 Log Likelihood,1270.5
8783,AIC (smaller is better),1282.5
8783,AICC (smaller is better),1284.5
8783,BIC (smaller is better),1294.0
8784,-2 Log Likelihood,1111.4
8784,AIC (smaller is better),1123.4
8784,AICC (smaller is better),1125.4
8784,BIC (smaller is better),1134.9
8785,-2 Log Likelihood,1471.4
8785,AIC (smaller is better),1483.4
8785,AICC (smaller is better),1485.4
8785,BIC (smaller is better),1494.9
8786,-2 Log Likelihood,997.4
8786,AIC (smaller is better),1009.4
8786,AICC (smaller is better),1011.3
8786,BIC (smaller is better),1020.8
8787,-2 Log Likelihood,1135.5
8787,AIC (smaller is better),1147.5
8787,AICC (smaller is better),1149.5
8787,BIC (smaller is better),1159.0
8788,-2 Log Likelihood,1253.0
8788,AIC (smaller is better),1265.0
8788,AICC (smaller is better),1267.0
8788,BIC (smaller is better),1276.5
8789,-2 Log Likelihood,1330.2
8789,AIC (smaller is better),1342.2
8789,AICC (smaller is better),1344.2
8789,BIC (smaller is better),1353.7
8790,-2 Log Likelihood,1142.2
8790,AIC (smaller is better),1154.2
8790,AICC (smaller is better),1156.2
8790,BIC (smaller is better),1165.7
8791,-2 Log Likelihood,1465.3
8791,AIC (smaller is better),1477.3
8791,AICC (smaller is better),1479.2
8791,BIC (smaller is better),1488.7
8792,-2 Log Likelihood,1141.2
8792,AIC (smaller is better),1153.2
8792,AICC (smaller is better),1155.1
8792,BIC (smaller is better),1164.7
8793,-2 Log Likelihood,1187.1
8793,AIC (smaller is better),1199.1
8793,AICC (smaller is better),1201.1
8793,BIC (smaller is better),1210.6
8794,-2 Log Likelihood,1326.0
8794,AIC (smaller is better),1338.0
8794,AICC (smaller is better),1340.0
8794,BIC (smaller is better),1349.5
8795,-2 Log Likelihood,1290.9
8795,AIC (smaller is better),1302.9
8795,AICC (smaller is better),1304.9
8795,BIC (smaller is better),1314.4
8796,-2 Log Likelihood,1555.8
8796,AIC (smaller is better),1567.8
8796,AICC (smaller is better),1569.8
8796,BIC (smaller is better),1579.3
8798,-2 Log Likelihood,1456.5
8798,AIC (smaller is better),1468.5
8798,AICC (smaller is better),1470.5
8798,BIC (smaller is better),1480.0
8799,-2 Log Likelihood,1383.9
8799,AIC (smaller is better),1395.9
8799,AICC (smaller is better),1397.9
8799,BIC (smaller is better),1407.4
8800,-2 Log Likelihood,1273.2
8800,AIC (smaller is better),1285.2
8800,AICC (smaller is better),1287.2
8800,BIC (smaller is better),1296.7
8801,-2 Log Likelihood,232E75
8801,AIC (smaller is better),232E75
8801,AICC (smaller is better),232E75
8801,BIC (smaller is better),232E75
8802,-2 Log Likelihood,1395.2
8802,AIC (smaller is better),1407.2
8802,AICC (smaller is better),1409.1
8802,BIC (smaller is better),1418.6
8803,-2 Log Likelihood,1170.8
8803,AIC (smaller is better),1182.8
8803,AICC (smaller is better),1184.8
8803,BIC (smaller is better),1194.3
8804,-2 Log Likelihood,1313.3
8804,AIC (smaller is better),1325.3
8804,AICC (smaller is better),1327.3
8804,BIC (smaller is better),1336.8
8805,-2 Log Likelihood,1170.5
8805,AIC (smaller is better),1182.5
8805,AICC (smaller is better),1184.4
8805,BIC (smaller is better),1193.9
8807,-2 Log Likelihood,1229.6
8807,AIC (smaller is better),1241.6
8807,AICC (smaller is better),1243.5
8807,BIC (smaller is better),1253.1
8808,-2 Log Likelihood,1219.9
8808,AIC (smaller is better),1231.9
8808,AICC (smaller is better),1233.8
8808,BIC (smaller is better),1243.4
8809,-2 Log Likelihood,1377.7
8809,AIC (smaller is better),1389.7
8809,AICC (smaller is better),1391.7
8809,BIC (smaller is better),1401.2
8810,-2 Log Likelihood,1224.4
8810,AIC (smaller is better),1236.4
8810,AICC (smaller is better),1238.3
8810,BIC (smaller is better),1247.8
8811,-2 Log Likelihood,1607.6
8811,AIC (smaller is better),1619.6
8811,AICC (smaller is better),1621.6
8811,BIC (smaller is better),1631.1
8812,-2 Log Likelihood,1473.7
8812,AIC (smaller is better),1485.7
8812,AICC (smaller is better),1487.6
8812,BIC (smaller is better),1497.2
8813,-2 Log Likelihood,1098.0
8813,AIC (smaller is better),1110.0
8813,AICC (smaller is better),1111.9
8813,BIC (smaller is better),1121.4
8814,-2 Log Likelihood,1353.0
8814,AIC (smaller is better),1365.0
8814,AICC (smaller is better),1367.0
8814,BIC (smaller is better),1376.5
8815,-2 Log Likelihood,1498.2
8815,AIC (smaller is better),1510.2
8815,AICC (smaller is better),1512.2
8815,BIC (smaller is better),1521.7
8816,-2 Log Likelihood,1278.9
8816,AIC (smaller is better),1290.9
8816,AICC (smaller is better),1292.8
8816,BIC (smaller is better),1302.4
8817,-2 Log Likelihood,1036.8
8817,AIC (smaller is better),1048.8
8817,AICC (smaller is better),1050.8
8817,BIC (smaller is better),1060.3
8818,-2 Log Likelihood,1430.7
8818,AIC (smaller is better),1442.7
8818,AICC (smaller is better),1444.6
8818,BIC (smaller is better),1454.2
8819,-2 Log Likelihood,1281.6
8819,AIC (smaller is better),1293.6
8819,AICC (smaller is better),1295.5
8819,BIC (smaller is better),1305.0
8820,-2 Log Likelihood,1473.8
8820,AIC (smaller is better),1485.8
8820,AICC (smaller is better),1487.7
8820,BIC (smaller is better),1497.2
8821,-2 Log Likelihood,1227.3
8821,AIC (smaller is better),1239.3
8821,AICC (smaller is better),1241.3
8821,BIC (smaller is better),1250.8
8822,-2 Log Likelihood,1398.5
8822,AIC (smaller is better),1410.5
8822,AICC (smaller is better),1412.4
8822,BIC (smaller is better),1422.0
8823,-2 Log Likelihood,1226.2
8823,AIC (smaller is better),1238.2
8823,AICC (smaller is better),1240.1
8823,BIC (smaller is better),1249.6
8824,-2 Log Likelihood,1416.4
8824,AIC (smaller is better),1428.4
8824,AICC (smaller is better),1430.3
8824,BIC (smaller is better),1439.8
8825,-2 Log Likelihood,1233.8
8825,AIC (smaller is better),1245.8
8825,AICC (smaller is better),1247.7
8825,BIC (smaller is better),1257.3
8826,-2 Log Likelihood,1550.3
8826,AIC (smaller is better),1562.3
8826,AICC (smaller is better),1564.2
8826,BIC (smaller is better),1573.8
8828,-2 Log Likelihood,1237.9
8828,AIC (smaller is better),1249.9
8828,AICC (smaller is better),1251.8
8828,BIC (smaller is better),1261.3
8830,-2 Log Likelihood,1306.5
8830,AIC (smaller is better),1318.5
8830,AICC (smaller is better),1320.5
8830,BIC (smaller is better),1330.0
8831,-2 Log Likelihood,1241.8
8831,AIC (smaller is better),1253.8
8831,AICC (smaller is better),1255.8
8831,BIC (smaller is better),1265.3
8832,-2 Log Likelihood,1684.0
8832,AIC (smaller is better),1696.0
8832,AICC (smaller is better),1697.9
8832,BIC (smaller is better),1707.4
8833,-2 Log Likelihood,1103.5
8833,AIC (smaller is better),1115.5
8833,AICC (smaller is better),1117.5
8833,BIC (smaller is better),1127.0
8835,-2 Log Likelihood,1341.1
8835,AIC (smaller is better),1353.1
8835,AICC (smaller is better),1355.0
8835,BIC (smaller is better),1364.5
8837,-2 Log Likelihood,1510.5
8837,AIC (smaller is better),1522.5
8837,AICC (smaller is better),1524.5
8837,BIC (smaller is better),1534.0
8838,-2 Log Likelihood,232E75
8838,AIC (smaller is better),232E75
8838,AICC (smaller is better),232E75
8838,BIC (smaller is better),232E75
8839,-2 Log Likelihood,1199.2
8839,AIC (smaller is better),1211.2
8839,AICC (smaller is better),1213.1
8839,BIC (smaller is better),1222.6
8840,-2 Log Likelihood,1019.9
8840,AIC (smaller is better),1031.9
8840,AICC (smaller is better),1033.9
8840,BIC (smaller is better),1043.4
8841,-2 Log Likelihood,1313.4
8841,AIC (smaller is better),1325.4
8841,AICC (smaller is better),1327.3
8841,BIC (smaller is better),1336.8
8842,-2 Log Likelihood,1183.7
8842,AIC (smaller is better),1195.7
8842,AICC (smaller is better),1197.6
8842,BIC (smaller is better),1207.1
8843,-2 Log Likelihood,1265.4
8843,AIC (smaller is better),1277.4
8843,AICC (smaller is better),1279.3
8843,BIC (smaller is better),1288.8
8844,-2 Log Likelihood,1299.1
8844,AIC (smaller is better),1311.1
8844,AICC (smaller is better),1313.0
8844,BIC (smaller is better),1322.6
8845,-2 Log Likelihood,1114.6
8845,AIC (smaller is better),1126.6
8845,AICC (smaller is better),1128.5
8845,BIC (smaller is better),1138.1
8846,-2 Log Likelihood,1145.3
8846,AIC (smaller is better),1157.3
8846,AICC (smaller is better),1159.2
8846,BIC (smaller is better),1168.8
8847,-2 Log Likelihood,232E75
8847,AIC (smaller is better),232E75
8847,AICC (smaller is better),232E75
8847,BIC (smaller is better),232E75
8848,-2 Log Likelihood,1123.5
8848,AIC (smaller is better),1135.5
8848,AICC (smaller is better),1137.4
8848,BIC (smaller is better),1146.9
8850,-2 Log Likelihood,1246.8
8850,AIC (smaller is better),1258.8
8850,AICC (smaller is better),1260.8
8850,BIC (smaller is better),1270.3
8852,-2 Log Likelihood,1225.8
8852,AIC (smaller is better),1237.8
8852,AICC (smaller is better),1239.8
8852,BIC (smaller is better),1249.3
8853,-2 Log Likelihood,1005.4
8853,AIC (smaller is better),1017.4
8853,AICC (smaller is better),1019.4
8853,BIC (smaller is better),1028.9
8854,-2 Log Likelihood,232E75
8854,AIC (smaller is better),232E75
8854,AICC (smaller is better),232E75
8854,BIC (smaller is better),232E75
8855,-2 Log Likelihood,1086.6
8855,AIC (smaller is better),1098.6
8855,AICC (smaller is better),1100.6
8855,BIC (smaller is better),1110.1
8856,-2 Log Likelihood,1249.1
8856,AIC (smaller is better),1261.1
8856,AICC (smaller is better),1263.0
8856,BIC (smaller is better),1272.6
8857,-2 Log Likelihood,1359.9
8857,AIC (smaller is better),1371.9
8857,AICC (smaller is better),1373.8
8857,BIC (smaller is better),1383.3
8858,-2 Log Likelihood,1341.3
8858,AIC (smaller is better),1353.3
8858,AICC (smaller is better),1355.3
8858,BIC (smaller is better),1364.8
8859,-2 Log Likelihood,1313.5
8859,AIC (smaller is better),1325.5
8859,AICC (smaller is better),1327.5
8859,BIC (smaller is better),1337.0
8860,-2 Log Likelihood,1475.0
8860,AIC (smaller is better),1487.0
8860,AICC (smaller is better),1489.0
8860,BIC (smaller is better),1498.5
8861,-2 Log Likelihood,1235.3
8861,AIC (smaller is better),1247.3
8861,AICC (smaller is better),1249.2
8861,BIC (smaller is better),1258.8
8863,-2 Log Likelihood,1611.5
8863,AIC (smaller is better),1623.5
8863,AICC (smaller is better),1625.5
8863,BIC (smaller is better),1635.0
8864,-2 Log Likelihood,1280.3
8864,AIC (smaller is better),1292.3
8864,AICC (smaller is better),1294.3
8864,BIC (smaller is better),1303.8
8865,-2 Log Likelihood,1155.1
8865,AIC (smaller is better),1167.1
8865,AICC (smaller is better),1169.0
8865,BIC (smaller is better),1178.6
8867,-2 Log Likelihood,1497.1
8867,AIC (smaller is better),1509.1
8867,AICC (smaller is better),1511.1
8867,BIC (smaller is better),1520.6
8868,-2 Log Likelihood,1256.3
8868,AIC (smaller is better),1268.3
8868,AICC (smaller is better),1270.2
8868,BIC (smaller is better),1279.7
8869,-2 Log Likelihood,1599.6
8869,AIC (smaller is better),1611.6
8869,AICC (smaller is better),1613.5
8869,BIC (smaller is better),1623.0
8870,-2 Log Likelihood,1439.6
8870,AIC (smaller is better),1451.6
8870,AICC (smaller is better),1453.5
8870,BIC (smaller is better),1463.0
8871,-2 Log Likelihood,1203.4
8871,AIC (smaller is better),1215.4
8871,AICC (smaller is better),1217.3
8871,BIC (smaller is better),1226.8
8872,-2 Log Likelihood,232E75
8872,AIC (smaller is better),232E75
8872,AICC (smaller is better),232E75
8872,BIC (smaller is better),232E75
8873,-2 Log Likelihood,1557.2
8873,AIC (smaller is better),1569.2
8873,AICC (smaller is better),1571.1
8873,BIC (smaller is better),1580.6
8875,-2 Log Likelihood,1397.0
8875,AIC (smaller is better),1409.0
8875,AICC (smaller is better),1410.9
8875,BIC (smaller is better),1420.5
8876,-2 Log Likelihood,1584.2
8876,AIC (smaller is better),1596.2
8876,AICC (smaller is better),1598.2
8876,BIC (smaller is better),1607.7
8877,-2 Log Likelihood,1429.3
8877,AIC (smaller is better),1441.3
8877,AICC (smaller is better),1443.2
8877,BIC (smaller is better),1452.7
8878,-2 Log Likelihood,1059.7
8878,AIC (smaller is better),1071.7
8878,AICC (smaller is better),1073.6
8878,BIC (smaller is better),1083.1
8879,-2 Log Likelihood,1412.5
8879,AIC (smaller is better),1424.5
8879,AICC (smaller is better),1426.5
8879,BIC (smaller is better),1436.0
8880,-2 Log Likelihood,1310.4
8880,AIC (smaller is better),1322.4
8880,AICC (smaller is better),1324.4
8880,BIC (smaller is better),1333.9
8881,-2 Log Likelihood,1382.3
8881,AIC (smaller is better),1394.3
8881,AICC (smaller is better),1396.3
8881,BIC (smaller is better),1405.8
8882,-2 Log Likelihood,232E75
8882,AIC (smaller is better),232E75
8882,AICC (smaller is better),232E75
8882,BIC (smaller is better),232E75
8883,-2 Log Likelihood,1114.6
8883,AIC (smaller is better),1126.6
8883,AICC (smaller is better),1128.5
8883,BIC (smaller is better),1138.0
8885,-2 Log Likelihood,1345.7
8885,AIC (smaller is better),1357.7
8885,AICC (smaller is better),1359.7
8885,BIC (smaller is better),1369.2
8886,-2 Log Likelihood,1303.8
8886,AIC (smaller is better),1315.8
8886,AICC (smaller is better),1317.8
8886,BIC (smaller is better),1327.3
8887,-2 Log Likelihood,1577.3
8887,AIC (smaller is better),1589.3
8887,AICC (smaller is better),1591.3
8887,BIC (smaller is better),1600.8
8889,-2 Log Likelihood,1425.1
8889,AIC (smaller is better),1437.1
8889,AICC (smaller is better),1439.0
8889,BIC (smaller is better),1448.5
8890,-2 Log Likelihood,1173.8
8890,AIC (smaller is better),1185.8
8890,AICC (smaller is better),1187.8
8890,BIC (smaller is better),1197.3
8891,-2 Log Likelihood,1315.1
8891,AIC (smaller is better),1327.1
8891,AICC (smaller is better),1329.0
8891,BIC (smaller is better),1338.6
8892,-2 Log Likelihood,1490.0
8892,AIC (smaller is better),1502.0
8892,AICC (smaller is better),1503.9
8892,BIC (smaller is better),1513.4
8893,-2 Log Likelihood,1393.2
8893,AIC (smaller is better),1405.2
8893,AICC (smaller is better),1407.1
8893,BIC (smaller is better),1416.6
8894,-2 Log Likelihood,1358.5
8894,AIC (smaller is better),1370.5
8894,AICC (smaller is better),1372.5
8894,BIC (smaller is better),1382.0
8895,-2 Log Likelihood,1583.4
8895,AIC (smaller is better),1595.4
8895,AICC (smaller is better),1597.3
8895,BIC (smaller is better),1606.8
8896,-2 Log Likelihood,1240.0
8896,AIC (smaller is better),1252.0
8896,AICC (smaller is better),1254.0
8896,BIC (smaller is better),1263.5
8897,-2 Log Likelihood,1300.8
8897,AIC (smaller is better),1312.8
8897,AICC (smaller is better),1314.8
8897,BIC (smaller is better),1324.3
8899,-2 Log Likelihood,1357.5
8899,AIC (smaller is better),1369.5
8899,AICC (smaller is better),1371.5
8899,BIC (smaller is better),1381.0
8900,-2 Log Likelihood,1361.2
8900,AIC (smaller is better),1373.2
8900,AICC (smaller is better),1375.1
8900,BIC (smaller is better),1384.6
8901,-2 Log Likelihood,1396.3
8901,AIC (smaller is better),1408.3
8901,AICC (smaller is better),1410.3
8901,BIC (smaller is better),1419.8
8902,-2 Log Likelihood,1375.9
8902,AIC (smaller is better),1387.9
8902,AICC (smaller is better),1389.9
8902,BIC (smaller is better),1399.4
8903,-2 Log Likelihood,1340.2
8903,AIC (smaller is better),1352.2
8903,AICC (smaller is better),1354.2
8903,BIC (smaller is better),1363.7
8904,-2 Log Likelihood,1323.9
8904,AIC (smaller is better),1335.9
8904,AICC (smaller is better),1337.8
8904,BIC (smaller is better),1347.4
8905,-2 Log Likelihood,1472.2
8905,AIC (smaller is better),1484.2
8905,AICC (smaller is better),1486.2
8905,BIC (smaller is better),1495.7
8906,-2 Log Likelihood,1439.4
8906,AIC (smaller is better),1451.4
8906,AICC (smaller is better),1453.3
8906,BIC (smaller is better),1462.8
8907,-2 Log Likelihood,1294.4
8907,AIC (smaller is better),1306.4
8907,AICC (smaller is better),1308.3
8907,BIC (smaller is better),1317.9
8908,-2 Log Likelihood,1201.8
8908,AIC (smaller is better),1213.8
8908,AICC (smaller is better),1215.8
8908,BIC (smaller is better),1225.3
8909,-2 Log Likelihood,1314.9
8909,AIC (smaller is better),1326.9
8909,AICC (smaller is better),1328.8
8909,BIC (smaller is better),1338.4
8911,-2 Log Likelihood,1471.2
8911,AIC (smaller is better),1483.2
8911,AICC (smaller is better),1485.1
8911,BIC (smaller is better),1494.6
8912,-2 Log Likelihood,1100.2
8912,AIC (smaller is better),1112.2
8912,AICC (smaller is better),1114.2
8912,BIC (smaller is better),1123.7
8913,-2 Log Likelihood,1137.9
8913,AIC (smaller is better),1149.9
8913,AICC (smaller is better),1151.9
8913,BIC (smaller is better),1161.4
8914,-2 Log Likelihood,1257.9
8914,AIC (smaller is better),1269.9
8914,AICC (smaller is better),1271.8
8914,BIC (smaller is better),1281.3
8915,-2 Log Likelihood,1232.3
8915,AIC (smaller is better),1244.3
8915,AICC (smaller is better),1246.2
8915,BIC (smaller is better),1255.7
8916,-2 Log Likelihood,1594.1
8916,AIC (smaller is better),1606.1
8916,AICC (smaller is better),1608.1
8916,BIC (smaller is better),1617.6
8917,-2 Log Likelihood,1191.5
8917,AIC (smaller is better),1203.5
8917,AICC (smaller is better),1205.4
8917,BIC (smaller is better),1215.0
8918,-2 Log Likelihood,1386.2
8918,AIC (smaller is better),1398.2
8918,AICC (smaller is better),1400.2
8918,BIC (smaller is better),1409.7
8919,-2 Log Likelihood,1431.7
8919,AIC (smaller is better),1443.7
8919,AICC (smaller is better),1445.7
8919,BIC (smaller is better),1455.2
8920,-2 Log Likelihood,938.0
8920,AIC (smaller is better),950.0
8920,AICC (smaller is better),952.0
8920,BIC (smaller is better),961.5
8921,-2 Log Likelihood,1347.8
8921,AIC (smaller is better),1359.8
8921,AICC (smaller is better),1361.8
8921,BIC (smaller is better),1371.3
8922,-2 Log Likelihood,1330.1
8922,AIC (smaller is better),1342.1
8922,AICC (smaller is better),1344.1
8922,BIC (smaller is better),1353.6
8923,-2 Log Likelihood,1518.3
8923,AIC (smaller is better),1530.3
8923,AICC (smaller is better),1532.2
8923,BIC (smaller is better),1541.7
8924,-2 Log Likelihood,1358.2
8924,AIC (smaller is better),1370.2
8924,AICC (smaller is better),1372.2
8924,BIC (smaller is better),1381.7
8925,-2 Log Likelihood,1464.4
8925,AIC (smaller is better),1476.4
8925,AICC (smaller is better),1478.3
8925,BIC (smaller is better),1487.8
8927,-2 Log Likelihood,1063.6
8927,AIC (smaller is better),1075.6
8927,AICC (smaller is better),1077.5
8927,BIC (smaller is better),1087.0
8928,-2 Log Likelihood,1215.8
8928,AIC (smaller is better),1227.8
8928,AICC (smaller is better),1229.8
8928,BIC (smaller is better),1239.3
8929,-2 Log Likelihood,1114.0
8929,AIC (smaller is better),1126.0
8929,AICC (smaller is better),1128.0
8929,BIC (smaller is better),1137.5
8930,-2 Log Likelihood,1140.1
8930,AIC (smaller is better),1152.1
