metaanalysisid,Parameter,Estimate,StandardError,DF,tValue,Probt,Alpha,Lower,Upper,Gradient
32413,logitpi,-14.6608,397.78,1000,-0.04,0.9706,0.05,-795.24,765.92,4.294E-6
32413,beta1,-4.3598,0.8729,1000,-4.99,<.0001,0.05,-6.0727,-2.6469,0.000071
32413,sig1,0.9060,0.3172,1000,2.86,0.0044,0.05,0.2836,1.5285,0.000120
32413,beta2,-5.0045,0.7847,1000,-6.38,<.0001,0.05,-6.5442,-3.4647,-0.00004
32413,sig2,0.2971,0.5539,1000,0.54,0.5918,0.05,-0.7899,1.3841,-0.00004
32413,fz,0.3243,0.5262,1000,0.62,0.5379,0.05,-0.7082,1.3567,-9.38E-6
32438,logitpi,-1.0921,0.000291,1000,-3749.1,<.0001,0.05,-1.0927,-1.0915,-4191.17
32438,beta1,-2.1228,0.000076,1000,-27995,<.0001,0.05,-2.1230,-2.1227,-7766.33
32438,sig1,0.3083,,1000,,,0.05,,,8317.40
32438,beta2,-4.0948,0.000981,1000,-4173.2,<.0001,0.05,-4.0967,-4.0929,-1392.42
32438,sig2,0.6572,,1000,,,0.05,,,1061.81
32438,fz,0.3043,,1000,,,0.05,,,1770.76
32534,logitpi,-12.7777,351.09,1000,-0.04,0.9710,0.05,-701.74,676.19,0.000014
32534,beta1,-4.3390,0.6874,1000,-6.31,<.0001,0.05,-5.6879,-2.9900,-0.00018
32534,sig1,0.6322,0.3082,1000,2.05,0.0405,0.05,0.02748,1.2370,0.000076
32534,beta2,-5.0228,0.7610,1000,-6.60,<.0001,0.05,-6.5162,-3.5294,0.000176
32534,sig2,0.5877,0.3651,1000,1.61,0.1078,0.05,-0.1288,1.3041,-0.00006
32534,fz,1.4968,0.7330,1000,2.04,0.0414,0.05,0.05834,2.9353,0.000024
32537,logitpi,-15.8189,890.21,1000,-0.02,0.9858,0.05,-1762.71,1731.07,1.079E-6
32537,beta1,-4.4022,0.6912,1000,-6.37,<.0001,0.05,-5.7586,-3.0457,-0.00003
32537,sig1,0.6278,0.3109,1000,2.02,0.0437,0.05,0.01775,1.2378,1.247E-6
32537,beta2,-6.2259,1.2739,1000,-4.89,<.0001,0.05,-8.7257,-3.7262,0.000162
32537,sig2,0.5773,0.5115,1000,1.13,0.2594,0.05,-0.4265,1.5811,-0.00005
32537,fz,0.4404,0.7372,1000,0.60,0.5504,0.05,-1.0062,1.8870,0.000099
33313,logitpi,-13.8155,0.05013,1000,-275.60,<.0001,0.05,-13.9139,-13.7171,-0.01785
33313,beta1,-3.6539,0.6979,1000,-5.24,<.0001,0.05,-5.0235,-2.2843,0.000125
33313,sig1,0.3471,0.4267,1000,0.81,0.4161,0.05,-0.4902,1.1844,-0.00008
33313,beta2,-2.9020,0.4112,1000,-7.06,<.0001,0.05,-3.7089,-2.0951,0.000112
33313,sig2,-0.09583,0.3830,1000,-0.25,0.8025,0.05,-0.8475,0.6558,-0.00004
33313,fz,0.9853,0.7173,1000,1.37,0.1699,0.05,-0.4223,2.3928,-0.00006
33430,logitpi,-0.5602,0.6224,1000,-0.90,0.3683,0.05,-1.7816,0.6611,0.000112
33430,beta1,-2.2231,0.5496,1000,-4.04,<.0001,0.05,-3.3016,-1.1446,-0.00036
33430,sig1,0.2770,0.3845,1000,0.72,0.4715,0.05,-0.4776,1.0315,-0.00094
33430,beta2,-1.5898,0.4461,1000,-3.56,0.0004,0.05,-2.4652,-0.7144,0.000904
33430,sig2,0.08640,0.3658,1000,0.24,0.8133,0.05,-0.6314,0.8042,0.000119
33430,fz,6.2275,8.5234,1000,0.73,0.4652,0.05,-10.4983,22.9533,-0.00018
33566,logitpi,-14.8692,67.2916,1000,-0.22,0.8252,0.05,-146.92,117.18,3.138E-6
33566,beta1,-4.4519,0.9479,1000,-4.70,<.0001,0.05,-6.3120,-2.5918,-0.00039
33566,sig1,0.6680,0.4032,1000,1.66,0.0979,0.05,-0.1233,1.4592,0.000102
33566,beta2,-3.0339,0.3856,1000,-7.87,<.0001,0.05,-3.7905,-2.2773,0.001154
33566,sig2,-0.2239,0.4292,1000,-0.52,0.6021,0.05,-1.0662,0.6184,0.000369
33566,fz,5.7763,,1000,,,0.05,,,-0.00024
33822,logitpi,-7.1966,,1000,,,0.05,,,0.000467
33822,beta1,-9.3640,2.6007,1000,-3.60,0.0003,0.05,-14.4674,-4.2607,0.011103
33822,sig1,0.9862,0.5604,1000,1.76,0.0787,0.05,-0.1135,2.0859,0.064478
33822,beta2,-3.3012,0.4081,1000,-8.09,<.0001,0.05,-4.1020,-2.5004,-0.00389
33822,sig2,0.1041,0.3072,1000,0.34,0.7347,0.05,-0.4986,0.7069,-0.04290
33822,fz,5.7358,,1000,,,0.05,,,-0.00010
33827,logitpi,-2.1373,1.0683,1000,-2.00,0.0457,0.05,-4.2336,-0.04094,-0.00127
33827,beta1,-3.5650,0.2516,1000,-14.17,<.0001,0.05,-4.0588,-3.0712,-0.00488
33827,sig1,-1.1925,0.9196,1000,-1.30,0.1950,0.05,-2.9971,0.6121,0.001575
33827,beta2,-2.9084,0.2533,1000,-11.48,<.0001,0.05,-3.4055,-2.4113,-0.00236
33827,sig2,-0.6193,0.4891,1000,-1.27,0.2057,0.05,-1.5791,0.3405,0.000447
33827,fz,5.4477,,1000,,,0.05,,,-0.00001
33975,logitpi,-1.6986,0.8669,1000,-1.96,0.0503,0.05,-3.3997,0.002540,-0.00084
33975,beta1,-2.7966,0.3007,1000,-9.30,<.0001,0.05,-3.3867,-2.2064,0.000389
33975,sig1,-0.5163,0.5377,1000,-0.96,0.3372,0.05,-1.5713,0.5388,0.002308
33975,beta2,-1.9039,0.3215,1000,-5.92,<.0001,0.05,-2.5349,-1.2729,0.001806
33975,sig2,-0.2892,0.3576,1000,-0.81,0.4188,0.05,-0.9910,0.4125,-0.00010
33975,fz,6.3204,7.0596,1000,0.90,0.3708,0.05,-7.5329,20.1737,-0.00008
34008,logitpi,-1.8738,0.9359,1000,-2.00,0.0455,0.05,-3.7103,-0.03732,-0.00008
34008,beta1,-2.8476,0.2813,1000,-10.12,<.0001,0.05,-3.3997,-2.2956,-0.00027
34008,sig1,-0.5794,0.4769,1000,-1.21,0.2247,0.05,-1.5152,0.3565,-0.00046
34008,beta2,-1.9193,0.2872,1000,-6.68,<.0001,0.05,-2.4830,-1.3557,0.000553
34008,sig2,-0.3819,0.3434,1000,-1.11,0.2664,0.05,-1.0559,0.2920,0.000107
34008,fz,5.6631,12.7996,1000,0.44,0.6583,0.05,-19.4542,30.7803,-0.00025
34010,logitpi,-1.8908,,,,,,,,218.151
34010,beta1,-3.6535,,,,,,,,118.936
34010,sig1,-0.05404,,,,,,,,-117.387
34010,beta2,-2.3020,,,,,,,,428.533
34010,sig2,-0.04646,,,,,,,,-389.939
34010,fz,4.9283,,,,,,,,-0.01448
34017,logitpi,-1.2824,0.5895,1000,-2.18,0.0298,0.05,-2.4393,-0.1256,-0.00037
34017,beta1,-2.8374,0.4360,1000,-6.51,<.0001,0.05,-3.6930,-1.9818,-0.00069
34017,sig1,0.1496,0.2627,1000,0.57,0.5691,0.05,-0.3659,0.6651,0.000019
34017,beta2,-2.0026,0.2781,1000,-7.20,<.0001,0.05,-2.5483,-1.4570,0.000449
34017,sig2,-0.2944,0.2657,1000,-1.11,0.2681,0.05,-0.8157,0.2269,0.000632
34017,fz,1.9473,1.1528,1000,1.69,0.0915,0.05,-0.3147,4.2094,0.000114
34018,logitpi,-1.8218,0.000015,1000,-124067,<.0001,0.05,-1.8218,-1.8218,5461.32
34018,beta1,-3.3101,0,1000,I,<.0001,0.05,M,I,2.218E81
34018,sig1,0.2198,,1000,,,0.05,,,-33806.8
34018,beta2,-2.4224,0.000016,1000,-154207,<.0001,0.05,-2.4224,-2.4223,2239.26
34018,sig2,-0.1075,,1000,,,0.05,,,-21550.3
34018,fz,1.7637,,1000,,,0.05,,,-1692.84
34019,logitpi,-1.4424,0.5839,1000,-2.47,0.0137,0.05,-2.5882,-0.2966,-0.00023
34019,beta1,-2.5719,0.3796,1000,-6.78,<.0001,0.05,-3.3168,-1.8271,-0.00006
34019,sig1,0.08177,0.2712,1000,0.30,0.7631,0.05,-0.4504,0.6139,-0.00017
34019,beta2,-1.8707,0.2625,1000,-7.13,<.0001,0.05,-2.3858,-1.3556,-0.00024
34019,sig2,-0.2838,0.2906,1000,-0.98,0.3289,0.05,-0.8540,0.2863,-0.00002
34019,fz,1.9176,1.1850,1000,1.62,0.1059,0.05,-0.4078,4.2431,9.982E-6
34033,logitpi,-23.4903,311.78,1000,-0.08,0.9400,0.05,-635.32,588.34,7.67E-10
34033,beta1,-2.1549,0.2601,1000,-8.29,<.0001,0.05,-2.6653,-1.6446,-0.00002
34033,sig1,-0.1330,0.2646,1000,-0.50,0.6153,0.05,-0.6521,0.3862,-0.00002
34033,beta2,-1.7340,0.2529,1000,-6.86,<.0001,0.05,-2.2303,-1.2378,0.000033
34033,sig2,-0.08951,0.2250,1000,-0.40,0.6908,0.05,-0.5310,0.3520,-0.00001
34033,fz,1.2391,0.3784,1000,3.27,0.0011,0.05,0.4965,1.9817,0.000012
34541,logitpi,-9.5638,80.9784,1000,-0.12,0.9060,0.05,-168.47,149.34,0.000187
34541,beta1,-3.4725,0.3429,1000,-10.13,<.0001,0.05,-4.1453,-2.7996,-0.00023
34541,sig1,-0.4388,0.5210,1000,-0.84,0.3999,0.05,-1.4612,0.5837,-0.00003
34541,beta2,-3.9676,0.6561,1000,-6.05,<.0001,0.05,-5.2551,-2.6800,0.000228
34541,sig2,0.2293,0.5504,1000,0.42,0.6771,0.05,-0.8507,1.3093,-0.00008
34541,fz,2.5382,11.2631,1000,0.23,0.8217,0.05,-19.5637,24.6401,0.000177
34547,logitpi,-1.4203,0,1000,I,<.0001,0.05,M,I,-3.95E81
34547,beta1,-2.3993,0,1000,I,<.0001,0.05,M,I,-32.5820
34547,sig1,0.07140,0,1000,I,<.0001,0.05,M,I,-526.815
34547,beta2,-2.8113,,1000,,,0.05,,,2.509E81
34547,sig2,0.1945,,1000,,,0.05,,,8.004E81
34547,fz,3.3077,0,1000,I,<.0001,0.05,M,I,-1.36271
34564,logitpi,2.298E83,0,1000,I,<.0001,0.05,M,I,0
34564,beta1,-2.3748,0,1000,I,<.0001,0.05,M,I,0
34564,sig1,6.435E83,0,1000,I,<.0001,0.05,M,I,0
34564,beta2,-2.6196,0,1000,I,<.0001,0.05,M,I,0
34564,sig2,-0.1800,0,1000,I,<.0001,0.05,M,I,0
34564,fz,1.905E83,0,1000,I,<.0001,0.05,M,I,0
34565,logitpi,-10.0375,0,1000,I,<.0001,0.05,M,I,0.000345
34565,beta1,-3.9550,0,1000,I,<.0001,0.05,M,I,0
34565,sig1,0.2303,0,1000,I,<.0001,0.05,M,I,-0.28970
34565,beta2,-5.2519,,1000,,,0.05,,,-1.53E81
34565,sig2,0.7266,0,1000,I,<.0001,0.05,M,I,0.21967
34565,fz,6.3482,0,1000,I,<.0001,0.05,M,I,-1.3E81
34567,logitpi,-8.5175,14.0691,1000,-0.61,0.5450,0.05,-36.1258,19.0908,0.002584
34567,beta1,-3.1785,0.2326,1000,-13.67,<.0001,0.05,-3.6349,-2.7221,0.31243
34567,sig1,-0.1297,0.2405,1000,-0.54,0.5897,0.05,-0.6016,0.3422,0.033411
34567,beta2,-4.6493,0.6331,1000,-7.34,<.0001,0.05,-5.8917,-3.4070,-0.06709
34567,sig2,0.7213,0.2814,1000,2.56,0.0105,0.05,0.1692,1.2735,-0.23659
34567,fz,5.7159,,1000,,,0.05,,,-0.00140
34568,logitpi,-10.0258,,1000,,,0.05,,,0.000038
34568,beta1,-3.6495,0.2419,1000,-15.09,<.0001,0.05,-4.1242,-3.1748,-0.00146
34568,sig1,-0.3269,0.2846,1000,-1.15,0.2510,0.05,-0.8853,0.2315,0.000093
34568,beta2,-3.3386,0.2115,1000,-15.79,<.0001,0.05,-3.7535,-2.9236,0.002331
34568,sig2,-0.7530,0.3609,1000,-2.09,0.0372,0.05,-1.4612,-0.04481,0.000042
34568,fz,5.7012,11.5527,1000,0.49,0.6218,0.05,-16.9692,28.3715,-0.00021
34591,logitpi,-4.4942,,1000,,,0.05,,,0.065758
34591,beta1,-3.3929,,1000,,,0.05,,,-0.28147
34591,sig1,0.1372,0,1000,I,<.0001,0.05,M,I,-8.41E81
34591,beta2,-2.9181,0,1000,I,<.0001,0.05,M,I,2.44E81
34591,sig2,0.2672,0,1000,I,<.0001,0.05,M,I,-7.54E81
34591,fz,6.8311,,1000,,,0.05,,,-0.00006
34614,logitpi,-15.2094,595.26,1000,-0.03,0.9796,0.05,-1183.31,1152.89,2.233E-6
34614,beta1,-3.3404,0.2860,1000,-11.68,<.0001,0.05,-3.9017,-2.7792,-0.00538
34614,sig1,0.08265,0,1000,I,<.0001,0.05,M,I,-0.00733
34614,beta2,-2.7957,0,1000,I,<.0001,0.05,M,I,0.007215
34614,sig2,0.1584,0,1000,I,<.0001,0.05,M,I,0.001854
34614,fz,6.3176,0,1000,I,<.0001,0.05,M,I,1.307E81
34615,logitpi,-3.3821,,1000,,,0.05,,,0.12960
34615,beta1,-3.4513,0,1000,I,<.0001,0.05,M,I,0.54219
34615,sig1,0.06233,,1000,,,0.05,,,-9E81
34615,beta2,-2.7743,,1000,,,0.05,,,0.21610
34615,sig2,0.06200,,1000,,,0.05,,,-0.42833
34615,fz,6.2337,0,1000,I,<.0001,0.05,M,I,-0.00016
34641,logitpi,-1.6281,0.8427,1000,-1.93,0.0536,0.05,-3.2819,0.02558,-0.00027
34641,beta1,-2.3344,0.04182,1000,-55.81,<.0001,0.05,-2.4164,-2.2523,0.000105
34641,sig1,-3.1333,2.4637,1000,-1.27,0.2037,0.05,-7.9679,1.7013,-0.00021
34641,beta2,-2.0039,0.2052,1000,-9.77,<.0001,0.05,-2.4064,-1.6013,0.000569
34641,sig2,-0.6729,0.3805,1000,-1.77,0.0773,0.05,-1.4197,0.07381,-0.00014
34641,fz,3.6517,,1000,,,0.05,,,-0.00052
34644,logitpi,-1.9173,1.3625,1000,-1.41,0.1597,0.05,-4.5911,0.7565,0.000190
34644,beta1,-3.6598,0.1823,1000,-20.08,<.0001,0.05,-4.0175,-3.3022,0.000025
34644,sig1,-2.0282,1.4424,1000,-1.41,0.1600,0.05,-4.8588,0.8023,0.000156
34644,beta2,-3.2152,0.3245,1000,-9.91,<.0001,0.05,-3.8521,-2.5784,-0.00040
34644,sig2,-0.5349,0.4435,1000,-1.21,0.2281,0.05,-1.4052,0.3354,-0.00060
34644,fz,4.0853,35.9470,1000,0.11,0.9095,0.05,-66.4549,74.6256,-0.00038
34708,logitpi,-1.9477,0.9454,1000,-2.06,0.0396,0.05,-3.8029,-0.09246,-0.00141
34708,beta1,-2.2312,0.1102,1000,-20.25,<.0001,0.05,-2.4474,-2.0150,-0.00081
34708,sig1,-1.3670,0.3975,1000,-3.44,0.0006,0.05,-2.1470,-0.5870,0.000651
34708,beta2,-2.7236,0.1501,1000,-18.15,<.0001,0.05,-3.0181,-2.4291,-0.00096
34708,sig2,-0.9489,0.3171,1000,-2.99,0.0028,0.05,-1.5712,-0.3266,0.000049
34708,fz,5.3800,,1000,,,0.05,,,-0.00014
34709,logitpi,-12.1904,,1000,,,0.05,,,0.000034
34709,beta1,-3.5159,0.2835,1000,-12.40,<.0001,0.05,-4.0722,-2.9596,-0.00395
34709,sig1,-0.4537,0.3511,1000,-1.29,0.1966,0.05,-1.1428,0.2353,-0.00121
34709,beta2,-4.8915,0.4046,1000,-12.09,<.0001,0.05,-5.6854,-4.0976,0.002886
34709,sig2,-0.2294,0.3818,1000,-0.60,0.5481,0.05,-0.9787,0.5199,0.000675
34709,fz,6.2631,5.8858,1000,1.06,0.2875,0.05,-5.2868,17.8129,-0.00008
35059,logitpi,-1.3908,1.2305,1000,-1.13,0.2586,0.05,-3.8054,1.0239,-0.00003
35059,beta1,-3.3669,0.5680,1000,-5.93,<.0001,0.05,-4.4814,-2.2523,6.575E-6
35059,sig1,-0.6586,1.1916,1000,-0.55,0.5806,0.05,-2.9969,1.6798,-0.00006
35059,beta2,-3.0803,0.3929,1000,-7.84,<.0001,0.05,-3.8512,-2.3093,-2.39E-6
35059,sig2,-0.8253,0.9410,1000,-0.88,0.3807,0.05,-2.6719,1.0213,-0.00004
35059,fz,1.4832,6.3830,1000,0.23,0.8163,0.05,-11.0424,14.0089,-7.68E-6
35112,logitpi,-8.2948,17.1915,1000,-0.48,0.6296,0.05,-42.0304,25.4407,0.000903
35112,beta1,-4.4802,0.4577,1000,-9.79,<.0001,0.05,-5.3784,-3.5820,-0.04954
35112,sig1,-1.6018,1.6257,1000,-0.99,0.3247,0.05,-4.7920,1.5884,0.000438
35112,beta2,-3.8417,0.4989,1000,-7.70,<.0001,0.05,-4.8207,-2.8627,0.080306
35112,sig2,0.04831,0.4169,1000,0.12,0.9078,0.05,-0.7699,0.8665,-0.01641
35112,fz,-6.2830,5.2872,1000,-1.19,0.2350,0.05,-16.6583,4.0922,1.722E-6
35121,logitpi,-0.9958,0.5553,1000,-1.79,0.0732,0.05,-2.0856,0.09395,0.000245
35121,beta1,-1.0933,0.2389,1000,-4.58,<.0001,0.05,-1.5622,-0.6245,0.001775
35121,sig1,-0.5351,0.3308,1000,-1.62,0.1061,0.05,-1.1842,0.1140,0.000020
35121,beta2,-1.9736,0.4211,1000,-4.69,<.0001,0.05,-2.7999,-1.1474,-0.00117
35121,sig2,0.1914,0.2684,1000,0.71,0.4759,0.05,-0.3352,0.7180,-0.00157
35121,fz,5.8990,7.1073,1000,0.83,0.4067,0.05,-8.0480,19.8460,-0.00016
35126,logitpi,-13.0975,258.52,1000,-0.05,0.9596,0.05,-520.40,494.20,0.000015
35126,beta1,-2.8867,0.3582,1000,-8.06,<.0001,0.05,-3.5896,-2.1838,0.000028
35126,sig1,0.09315,0.2964,1000,0.31,0.7534,0.05,-0.4885,0.6748,0.000270
35126,beta2,-2.5378,0.2574,1000,-9.86,<.0001,0.05,-3.0429,-2.0327,5.933E-6
35126,sig2,-0.2178,0.2818,1000,-0.77,0.4399,0.05,-0.7709,0.3353,-0.00041
35126,fz,1.9208,1.0643,1000,1.80,0.0714,0.05,-0.1678,4.0093,-0.00014
35127,logitpi,-6.8398,,1000,,,0.05,,,1.22E81
35127,beta1,-2.4556,0,1000,I,<.0001,0.05,M,I,0.033542
35127,sig1,0.003077,,1000,,,0.05,,,0.070362
35127,beta2,-2.4490,0,1000,I,<.0001,0.05,M,I,2.772E81
35127,sig2,-0.2381,,1000,,,0.05,,,-0.15319
35127,fz,6.8531,0,1000,I,<.0001,0.05,M,I,-1.22E81
35146,logitpi,-10.1787,336.92,1000,-0.03,0.9759,0.05,-671.34,650.98,0.000030
35146,beta1,-4.5798,0.5027,1000,-9.11,<.0001,0.05,-5.5662,-3.5933,-0.00002
35146,sig1,-7.8713,58.0530,1000,-0.14,0.8922,0.05,-121.79,106.05,0.000050
35146,beta2,-3.7118,0.4225,1000,-8.78,<.0001,0.05,-4.5409,-2.8826,0.000071
35146,sig2,-0.2102,0.5860,1000,-0.36,0.7198,0.05,-1.3602,0.9397,0.000105
35146,fz,1.0840,3.0038,1000,0.36,0.7183,0.05,-4.8104,6.9785,-0.00009
35747,logitpi,-2.7765,0,1000,I,<.0001,0.05,M,I,0.37245
35747,beta1,-6.5437,0,1000,I,<.0001,0.05,M,I,-13.5774
35747,sig1,-0.1122,0,1000,I,<.0001,0.05,M,I,8.596E81
35747,beta2,-5.0106,0,1000,I,<.0001,0.05,M,I,2.41012
35747,sig2,1.9352,0,1000,I,<.0001,0.05,M,I,4.21747
35747,fz,6.4720,0,1000,I,<.0001,0.05,M,I,0.000242
35750,logitpi,-11.2775,0,1000,I,<.0001,0.05,M,I,0.000065
35750,beta1,-4.0408,0,1000,I,<.0001,0.05,M,I,0.005440
35750,sig1,-0.2048,0,1000,I,<.0001,0.05,M,I,0.031263
35750,beta2,-4.6453,0,1000,I,<.0001,0.05,M,I,-0.03198
35750,sig2,0.2082,,1000,,,0.05,,,-0.04269
35750,fz,6.5291,,1000,,,0.05,,,-0.00011
35753,logitpi,-2.5021,0,1000,I,<.0001,0.05,M,I,2.73E81
35753,beta1,-5.7093,0,1000,I,<.0001,0.05,M,I,0
35753,sig1,0.2819,0,1000,I,<.0001,0.05,M,I,0
35753,beta2,-5.0333,,1000,,,0.05,,,-1.58E81
35753,sig2,0.08497,,1000,,,0.05,,,5.56256
35753,fz,6.7772,,1000,,,0.05,,,1.229E81
35757,logitpi,-19.5172,,1000,,,0.05,,,3.02E-8
35757,beta1,-5.0844,0.1607,1000,-31.64,<.0001,0.05,-5.3997,-4.7691,-0.00010
35757,sig1,-8.6795,22.0540,1000,-0.39,0.6940,0.05,-51.9569,34.5978,1.925E-7
35757,beta2,-5.2056,0.1720,1000,-30.27,<.0001,0.05,-5.5431,-4.8681,0.000144
35757,sig2,-61.6604,,1000,,,0.05,,,0
35757,fz,4.9271,,1000,,,0.05,,,0
35763,logitpi,-9.4472,0,1000,I,<.0001,0.05,M,I,0.000426
35763,beta1,-4.0676,0,1000,I,<.0001,0.05,M,I,0.066013
35763,sig1,0.05637,0,1000,I,<.0001,0.05,M,I,0.002658
35763,beta2,-4.6672,0,1000,I,<.0001,0.05,M,I,-0.14908
35763,sig2,0.4336,0,1000,I,<.0001,0.05,M,I,-0.04440
35763,fz,6.5088,0,1000,I,<.0001,0.05,M,I,-0.00028
35777,logitpi,-2.4586,,1000,,,0.05,,,2.764E81
35777,beta1,-5.6370,0,1000,I,<.0001,0.05,M,I,-3.51283
35777,sig1,0.5144,0,1000,I,<.0001,0.05,M,I,6.29805
35777,beta2,-4.8435,0,1000,I,<.0001,0.05,M,I,6.76691
35777,sig2,0.1466,0,1000,I,<.0001,0.05,M,I,-4.74854
35777,fz,6.6431,0,1000,I,<.0001,0.05,M,I,-0.00015
36105,logitpi,-1.7235,0.9415,1000,-1.83,0.0675,0.05,-3.5710,0.1241,-0.00018
36105,beta1,-2.6256,0.2360,1000,-11.13,<.0001,0.05,-3.0887,-2.1625,-0.00018
36105,sig1,-0.6604,0.3723,1000,-1.77,0.0763,0.05,-1.3909,0.07006,-0.00035
36105,beta2,-3.2264,0.2399,1000,-13.45,<.0001,0.05,-3.6973,-2.7556,-0.00023
36105,sig2,-0.8157,0.4725,1000,-1.73,0.0846,0.05,-1.7429,0.1115,0.000265
36105,fz,5.8130,,1000,,,0.05,,,-0.00015
36108,logitpi,-1.9172,1.0105,1000,-1.90,0.0581,0.05,-3.9001,0.06570,0.000060
36108,beta1,-3.0350,0.1564,1000,-19.40,<.0001,0.05,-3.3420,-2.7280,0.000078
36108,sig1,-7.7302,,1000,,,0.05,,,-6.61E-7
36108,beta2,-3.1834,0.1665,1000,-19.12,<.0001,0.05,-3.5102,-2.8567,-0.00002
36108,sig2,-6.5557,,1000,,,0.05,,,0.000042
36108,fz,-2.51E82,0,1000,I,<.0001,0.05,M,I,0
36110,logitpi,-1.9516,0.9252,1000,-2.11,0.0352,0.05,-3.7673,-0.1360,0.008121
36110,beta1,-2.8049,0.2184,1000,-12.84,<.0001,0.05,-3.2335,-2.3763,-0.00270
36110,sig1,-0.6748,0.3609,1000,-1.87,0.0618,0.05,-1.3830,0.03344,-0.00756
36110,beta2,-3.1539,0.1938,1000,-16.27,<.0001,0.05,-3.5343,-2.7736,-0.00749
36110,sig2,-1.0754,0.5435,1000,-1.98,0.0481,0.05,-2.1419,-0.00883,-0.00375
36110,fz,5.8144,8.7311,1000,0.67,0.5056,0.05,-11.3190,22.9479,-0.00009
36113,logitpi,-1.7977,0.8987,1000,-2.00,0.0457,0.05,-3.5613,-0.03417,-0.00060
36113,beta1,-2.9381,0.1347,1000,-21.82,<.0001,0.05,-3.2024,-2.6739,-0.00069
36113,sig1,-5.4968,,1000,,,0.05,,,0.000217
36113,beta2,-3.1125,0.1449,1000,-21.49,<.0001,0.05,-3.3967,-2.8282,-0.00042
36113,sig2,-6.0433,,1000,,,0.05,,,7.744E-6
36113,fz,6.2247,,1000,,,0.05,,,-3.26E-7
36150,logitpi,-1.6299,0.9703,1000,-1.68,0.0933,0.05,-3.5340,0.2742,-0.00013
36150,beta1,-2.8453,0.2340,1000,-12.16,<.0001,0.05,-3.3045,-2.3861,0.000018
36150,sig1,-1.4188,1.0113,1000,-1.40,0.1610,0.05,-3.4033,0.5658,-0.00018
36150,beta2,-2.4712,0.2710,1000,-9.12,<.0001,0.05,-3.0031,-1.9394,0.000147
36150,sig2,-0.8104,0.5586,1000,-1.45,0.1472,0.05,-1.9066,0.2858,0.000132
36150,fz,5.5918,,1000,,,0.05,,,-0.00005
36201,logitpi,-1.9611,0,1000,I,<.0001,0.05,M,I,0.006314
36201,beta1,-2.9218,,1000,,,0.05,,,-0.01315
36201,sig1,-0.07611,,1000,,,0.05,,,0.020731
36201,beta2,-3.0871,,1000,,,0.05,,,0.004058
36201,sig2,-0.7097,,1000,,,0.05,,,0.010829
36201,fz,5.8802,0,1000,I,<.0001,0.05,M,I,-1.39E81
36265,logitpi,-2.4546,,1000,,,0.05,,,2.768E81
36265,beta1,-4.7164,,1000,,,0.05,,,-1.67E81
36265,sig1,0.1295,,1000,,,0.05,,,0
36265,beta2,-4.5797,,1000,,,0.05,,,-0.53915
36265,sig2,0.1555,,1000,,,0.05,,,0.096717
36265,fz,6.3471,,1000,,,0.05,,,1.301E81
36463,logitpi,-1.7871,,,,,,,,0
36463,beta1,-3.6810,,,,,,,,0
36463,sig1,0.2495,,,,,,,,-6.22E84
36463,beta2,-2.8102,,,,,,,,0
36463,sig2,-0.1075,,,,,,,,0
36463,fz,2.8798,,,,,,,,-2E84
36465,logitpi,-2.3122,0,1000,I,<.0001,0.05,M,I,131.804
36465,beta1,-3.5716,0,1000,I,<.0001,0.05,M,I,-44.4216
36465,sig1,0.1426,0,1000,I,<.0001,0.05,M,I,-297.661
36465,beta2,-2.7776,0,1000,I,<.0001,0.05,M,I,-27.0737
36465,sig2,-0.3056,0,1000,I,<.0001,0.05,M,I,-586.202
36465,fz,3.0895,0,1000,I,<.0001,0.05,M,I,-2.19088
36469,logitpi,-13.8155,0.04412,1000,-313.13,<.0001,0.05,-13.9021,-13.7289,-0.02304
36469,beta1,-3.6500,0.6411,1000,-5.69,<.0001,0.05,-4.9082,-2.3919,-0.00544
36469,sig1,0.5527,0.3047,1000,1.81,0.0700,0.05,-0.04518,1.1506,0.000527
36469,beta2,-2.4415,0.4557,1000,-5.36,<.0001,0.05,-3.3357,-1.5473,0.006921
36469,sig2,0.2911,0.2881,1000,1.01,0.3125,0.05,-0.2742,0.8565,0.007932
36469,fz,0.7278,0.4710,1000,1.55,0.1226,0.05,-0.1965,1.6520,-0.00314
36655,logitpi,-11.7332,,1000,,,0.05,,,0.000035
36655,beta1,-4.3606,0.5203,1000,-8.38,<.0001,0.05,-5.3816,-3.3396,-0.00010
36655,sig1,0.3353,0.3226,1000,1.04,0.2989,0.05,-0.2978,0.9684,9.104E-6
36655,beta2,-4.3043,0.4998,1000,-8.61,<.0001,0.05,-5.2851,-3.3235,-0.00013
36655,sig2,0.3269,0.3090,1000,1.06,0.2904,0.05,-0.2795,0.9332,0.000161
36655,fz,1.6726,0.6793,1000,2.46,0.0140,0.05,0.3397,3.0056,0.000112
36666,logitpi,-1.2345,,,,,,,,13800.7
36666,beta1,-3.2407,,,,,,,,15968.7
36666,sig1,0.009751,,,,,,,,-12434.4
36666,beta2,-2.9471,,,,,,,,16125.4
36666,sig2,0.3130,,,,,,,,-18207.4
36666,fz,2.9568,,,,,,,,-79.8603
36702,logitpi,-10.1052,5.2703,1000,-1.92,0.0555,0.05,-20.4473,0.2369,-8.61E80
